row_grain,record_id,sample_id,provider,thread_id,record_type,concern_detection,concern_count_for_record,concern_instance_id,topic,necessity,gap_detected,gap_types
record_without_concern,RECORD_000275,GT_SAMPLE_000275,claude,Claude_POST_000067,post,False,0,,,,,
record_concern,RECORD_000276,GT_SAMPLE_000276,claude,Claude_POST_000068,post,True,2,GT_CONCERN_000184,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000276,GT_SAMPLE_000276,claude,Claude_POST_000068,post,True,2,GT_CONCERN_000185,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000277,GT_SAMPLE_000277,claude,Claude_POST_000069,post,True,1,GT_CONCERN_000186,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_concern,RECORD_000278,GT_SAMPLE_000278,claude,Claude_POST_000069,comment,True,2,GT_CONCERN_000187,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_EXPLICIT_POLICY_DISTRUST
record_concern,RECORD_000278,GT_SAMPLE_000278,claude,Claude_POST_000069,comment,True,2,GT_CONCERN_000188,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_EXPLICIT_POLICY_DISTRUST
record_concern,RECORD_000279,GT_SAMPLE_000279,claude,Claude_POST_000069,comment,True,1,GT_CONCERN_000189,B1.1_PRIVACY_CONSENT_MECHANISM,True,False,
record_concern,RECORD_000280,GT_SAMPLE_000280,claude,Claude_POST_000069,comment,True,1,GT_CONCERN_000190,B1.1_PRIVACY_CONSENT_MECHANISM,False,False,
record_concern,RECORD_000281,GT_SAMPLE_000281,claude,Claude_POST_000070,post,True,1,GT_CONCERN_000191,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_without_concern,RECORD_000282,GT_SAMPLE_000282,gemini,Gemini_POST_000071,post,False,0,,,,,
record_concern,RECORD_000283,GT_SAMPLE_000283,gemini,Gemini_POST_000071,comment,True,1,GT_CONCERN_000192,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000284,GT_SAMPLE_000284,gemini,Gemini_POST_000071,comment,False,0,,,,,
record_concern,RECORD_000285,GT_SAMPLE_000285,gemini,Gemini_POST_000071,comment,True,1,GT_CONCERN_000193,A1.2_PRIVACY_BEHAVIORAL_METADATA,True,False,
record_concern,RECORD_000286,GT_SAMPLE_000286,gemini,Gemini_POST_000072,post,True,3,GT_CONCERN_000194,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_concern,RECORD_000286,GT_SAMPLE_000286,gemini,Gemini_POST_000072,post,True,3,GT_CONCERN_000195,B1.1_PRIVACY_CONSENT_MECHANISM,False,False,
record_concern,RECORD_000286,GT_SAMPLE_000286,gemini,Gemini_POST_000072,post,True,3,GT_CONCERN_000196,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000287,GT_SAMPLE_000287,gemini,Gemini_POST_000073,post,False,0,,,,,
record_concern,RECORD_000288,GT_SAMPLE_000288,gemini,Gemini_POST_000074,post,True,1,GT_CONCERN_000197,A1.1_PRIVACY_INPUT_CONTENT,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000289,GT_SAMPLE_000289,gemini,Gemini_POST_000074,comment,True,1,GT_CONCERN_000198,C2.2_PRIVACY_DOWNSTREAM_INTEGRATION,False,False,
record_without_concern,RECORD_000290,GT_SAMPLE_000290,gemini,Gemini_POST_000074,comment,False,0,,,,,
record_concern,RECORD_000291,GT_SAMPLE_000291,gemini,Gemini_POST_000075,post,True,2,GT_CONCERN_000199,A1.2_PRIVACY_BEHAVIORAL_METADATA,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000291,GT_SAMPLE_000291,gemini,Gemini_POST_000075,post,True,2,GT_CONCERN_000200,B1.2_PRIVACY_GRANULAR_CONTROL,True,False,
record_without_concern,RECORD_000292,GT_SAMPLE_000292,gemini,Gemini_POST_000075,comment,False,0,,,,,
record_without_concern,RECORD_000293,GT_SAMPLE_000293,gemini,Gemini_POST_000075,comment,False,0,,,,,
record_without_concern,RECORD_000294,GT_SAMPLE_000294,gemini,Gemini_POST_000075,comment,False,0,,,,,
record_concern,RECORD_000295,GT_SAMPLE_000295,gemini,Gemini_POST_000075,comment,True,1,GT_CONCERN_000201,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_concern,RECORD_000296,GT_SAMPLE_000296,gemini,Gemini_POST_000075,comment,True,1,GT_CONCERN_000202,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000297,GT_SAMPLE_000297,gemini,Gemini_POST_000075,comment,True,1,GT_CONCERN_000203,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000298,GT_SAMPLE_000298,gemini,Gemini_POST_000076,post,True,1,GT_CONCERN_000204,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000299,GT_SAMPLE_000299,gemini,Gemini_POST_000076,comment,True,3,GT_CONCERN_000205,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_concern,RECORD_000299,GT_SAMPLE_000299,gemini,Gemini_POST_000076,comment,True,3,GT_CONCERN_000206,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,False,
record_concern,RECORD_000299,GT_SAMPLE_000299,gemini,Gemini_POST_000076,comment,True,3,GT_CONCERN_000207,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000300,GT_SAMPLE_000300,gemini,Gemini_POST_000077,post,False,0,,,,,
record_concern,RECORD_000301,GT_SAMPLE_000301,gemini,Gemini_POST_000078,post,True,2,GT_CONCERN_000208,A2.1_PRIVACY_SERVICE_PROVISION,True,False,
record_concern,RECORD_000301,GT_SAMPLE_000301,gemini,Gemini_POST_000078,post,True,2,GT_CONCERN_000209,A1.2_PRIVACY_BEHAVIORAL_METADATA,True,False,
record_without_concern,RECORD_000302,GT_SAMPLE_000302,gemini,Gemini_POST_000079,post,False,0,,,,,
record_concern,RECORD_000303,GT_SAMPLE_000303,gemini,Gemini_POST_000080,post,True,1,GT_CONCERN_000210,C1.1_PRIVACY_OUTPUT_RISK,False,False,
record_concern,RECORD_000304,GT_SAMPLE_000304,gemini,Gemini_POST_000081,post,True,1,GT_CONCERN_000211,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_concern,RECORD_000305,GT_SAMPLE_000305,gemini,Gemini_POST_000081,comment,True,1,GT_CONCERN_000212,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000306,GT_SAMPLE_000306,gemini,Gemini_POST_000081,comment,False,0,,,,,
record_concern,RECORD_000307,GT_SAMPLE_000307,gemini,Gemini_POST_000081,comment,True,1,GT_CONCERN_000213,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_without_concern,RECORD_000308,GT_SAMPLE_000308,gemini,Gemini_POST_000081,comment,False,0,,,,,
record_concern,RECORD_000309,GT_SAMPLE_000309,gemini,Gemini_POST_000081,comment,True,1,GT_CONCERN_000214,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000310,GT_SAMPLE_000310,deepseek,Deepseek_POST_000082,post,False,0,,,,,
record_concern,RECORD_000311,GT_SAMPLE_000311,deepseek,Deepseek_POST_000083,post,True,1,GT_CONCERN_000215,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_concern,RECORD_000312,GT_SAMPLE_000312,deepseek,Deepseek_POST_000083,comment,True,1,GT_CONCERN_000216,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_without_concern,RECORD_000313,GT_SAMPLE_000313,deepseek,Deepseek_POST_000083,comment,False,0,,,,,
record_concern,RECORD_000314,GT_SAMPLE_000314,deepseek,Deepseek_POST_000083,comment,True,1,GT_CONCERN_000217,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000315,GT_SAMPLE_000315,deepseek,Deepseek_POST_000084,post,True,1,GT_CONCERN_000218,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000316,GT_SAMPLE_000316,deepseek,Deepseek_POST_000084,comment,True,1,GT_CONCERN_000219,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000317,GT_SAMPLE_000317,deepseek,Deepseek_POST_000084,comment,True,1,GT_CONCERN_000220,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_without_concern,RECORD_000318,GT_SAMPLE_000318,deepseek,Deepseek_POST_000084,comment,False,0,,,,,
record_concern,RECORD_000319,GT_SAMPLE_000319,deepseek,Deepseek_POST_000084,comment,True,1,GT_CONCERN_000221,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000320,GT_SAMPLE_000320,deepseek,Deepseek_POST_000085,post,True,2,GT_CONCERN_000222,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_concern,RECORD_000320,GT_SAMPLE_000320,deepseek,Deepseek_POST_000085,post,True,2,GT_CONCERN_000223,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000321,GT_SAMPLE_000321,deepseek,Deepseek_POST_000085,comment,False,0,,,,,
record_without_concern,RECORD_000322,GT_SAMPLE_000322,deepseek,Deepseek_POST_000085,comment,False,0,,,,,
record_concern,RECORD_000323,GT_SAMPLE_000323,deepseek,Deepseek_POST_000085,comment,True,1,GT_CONCERN_000224,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_without_concern,RECORD_000324,GT_SAMPLE_000324,deepseek,Deepseek_POST_000085,comment,False,0,,,,,
record_without_concern,RECORD_000325,GT_SAMPLE_000325,deepseek,Deepseek_POST_000086,post,False,0,,,,,
record_without_concern,RECORD_000326,GT_SAMPLE_000326,deepseek,Deepseek_POST_000087,post,False,0,,,,,
record_concern,RECORD_000327,GT_SAMPLE_000327,deepseek,Deepseek_POST_000088,post,True,2,GT_CONCERN_000225,C1.2_PRIVACY_MEMORY_PERSONALIZATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000327,GT_SAMPLE_000327,deepseek,Deepseek_POST_000088,post,True,2,GT_CONCERN_000226,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000328,GT_SAMPLE_000328,deepseek,Deepseek_POST_000088,comment,True,1,GT_CONCERN_000227,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_without_concern,RECORD_000329,GT_SAMPLE_000329,deepseek,Deepseek_POST_000088,comment,False,0,,,,,
record_without_concern,RECORD_000330,GT_SAMPLE_000330,deepseek,Deepseek_POST_000088,comment,False,0,,,,,
record_concern,RECORD_000331,GT_SAMPLE_000331,deepseek,Deepseek_POST_000088,comment,True,1,GT_CONCERN_000228,C1.2_PRIVACY_MEMORY_PERSONALIZATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_without_concern,RECORD_000332,GT_SAMPLE_000332,deepseek,Deepseek_POST_000088,comment,False,0,,,,,
record_concern,RECORD_000333,GT_SAMPLE_000333,deepseek,Deepseek_POST_000088,comment,True,2,GT_CONCERN_000229,A1.2_PRIVACY_BEHAVIORAL_METADATA,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000333,GT_SAMPLE_000333,deepseek,Deepseek_POST_000088,comment,True,2,GT_CONCERN_000230,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_without_concern,RECORD_000334,GT_SAMPLE_000334,deepseek,Deepseek_POST_000089,post,False,0,,,,,
record_concern,RECORD_000335,GT_SAMPLE_000335,deepseek,Deepseek_POST_000090,post,True,1,GT_CONCERN_000231,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000336,GT_SAMPLE_000336,deepseek,Deepseek_POST_000090,comment,True,1,GT_CONCERN_000232,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_without_concern,RECORD_000337,GT_SAMPLE_000337,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_without_concern,RECORD_000338,GT_SAMPLE_000338,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_without_concern,RECORD_000339,GT_SAMPLE_000339,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_concern,RECORD_000340,GT_SAMPLE_000340,deepseek,Deepseek_POST_000090,comment,True,1,GT_CONCERN_000233,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_concern,RECORD_000341,GT_SAMPLE_000341,deepseek,Deepseek_POST_000090,comment,True,2,GT_CONCERN_000234,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000341,GT_SAMPLE_000341,deepseek,Deepseek_POST_000090,comment,True,2,GT_CONCERN_000235,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000342,GT_SAMPLE_000342,deepseek,Deepseek_POST_000090,comment,True,1,GT_CONCERN_000236,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000343,GT_SAMPLE_000343,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_without_concern,RECORD_000344,GT_SAMPLE_000344,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_without_concern,RECORD_000345,GT_SAMPLE_000345,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_concern,RECORD_000346,GT_SAMPLE_000346,deepseek,Deepseek_POST_000090,comment,True,1,GT_CONCERN_000237,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_without_concern,RECORD_000347,GT_SAMPLE_000347,deepseek,Deepseek_POST_000090,comment,False,0,,,,,
record_concern,RECORD_000348,GT_SAMPLE_000348,deepseek,Deepseek_POST_000091,post,True,3,GT_CONCERN_000238,C1.1_PRIVACY_OUTPUT_RISK,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000348,GT_SAMPLE_000348,deepseek,Deepseek_POST_000091,post,True,3,GT_CONCERN_000239,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000348,GT_SAMPLE_000348,deepseek,Deepseek_POST_000091,post,True,3,GT_CONCERN_000240,C1.2_PRIVACY_MEMORY_PERSONALIZATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000349,GT_SAMPLE_000349,deepseek,Deepseek_POST_000091,comment,True,1,GT_CONCERN_000241,A1.1_PRIVACY_INPUT_CONTENT,True,False,
record_concern,RECORD_000350,GT_SAMPLE_000350,grok,Grok_POST_000092,post,True,2,GT_CONCERN_000242,C1.2_PRIVACY_MEMORY_PERSONALIZATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000350,GT_SAMPLE_000350,grok,Grok_POST_000092,post,True,2,GT_CONCERN_000243,D2.1_PRIVACY_DATA_SECURITY,False,False,
record_concern,RECORD_000351,GT_SAMPLE_000351,grok,Grok_POST_000092,comment,True,1,GT_CONCERN_000244,D2.1_PRIVACY_DATA_SECURITY,False,False,
record_without_concern,RECORD_000352,GT_SAMPLE_000352,grok,Grok_POST_000092,comment,False,0,,,,,
record_without_concern,RECORD_000353,GT_SAMPLE_000353,grok,Grok_POST_000092,comment,False,0,,,,,
record_without_concern,RECORD_000354,GT_SAMPLE_000354,grok,Grok_POST_000092,comment,False,0,,,,,
record_concern,RECORD_000355,GT_SAMPLE_000355,grok,Grok_POST_000092,comment,True,1,GT_CONCERN_000245,A3.2_PRIVACY_DELETION_MECHANISM,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000356,GT_SAMPLE_000356,grok,Grok_POST_000092,comment,True,1,GT_CONCERN_000246,D2.1_PRIVACY_DATA_SECURITY,True,False,
record_without_concern,RECORD_000357,GT_SAMPLE_000357,grok,Grok_POST_000092,comment,False,0,,,,,
record_concern,RECORD_000358,GT_SAMPLE_000358,grok,Grok_POST_000092,comment,True,1,GT_CONCERN_000247,A3.2_PRIVACY_DELETION_MECHANISM,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000359,GT_SAMPLE_000359,grok,Grok_POST_000092,comment,True,1,GT_CONCERN_000248,D2.1_PRIVACY_DATA_SECURITY,False,False,
record_without_concern,RECORD_000360,GT_SAMPLE_000360,grok,Grok_POST_000092,comment,False,0,,,,,
record_concern,RECORD_000361,GT_SAMPLE_000361,grok,Grok_POST_000092,comment,True,1,GT_CONCERN_000249,C1.1_PRIVACY_OUTPUT_RISK,True,False,
record_without_concern,RECORD_000362,GT_SAMPLE_000362,grok,Grok_POST_000092,comment,False,0,,,,,
record_without_concern,RECORD_000363,GT_SAMPLE_000363,grok,Grok_POST_000092,comment,False,0,,,,,
record_without_concern,RECORD_000364,GT_SAMPLE_000364,grok,Grok_POST_000092,comment,False,0,,,,,
record_concern,RECORD_000365,GT_SAMPLE_000365,grok,Grok_POST_000093,post,True,1,GT_CONCERN_000250,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,False,
record_concern,RECORD_000366,GT_SAMPLE_000366,grok,Grok_POST_000093,comment,True,2,GT_CONCERN_000251,B1.1_PRIVACY_CONSENT_MECHANISM,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000366,GT_SAMPLE_000366,grok,Grok_POST_000093,comment,True,2,GT_CONCERN_000252,A4.1_PRIVACY_THIRD_PARTY_SHARING,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000367,GT_SAMPLE_000367,grok,Grok_POST_000093,comment,True,1,GT_CONCERN_000253,B1.1_PRIVACY_CONSENT_MECHANISM,True,False,
record_concern,RECORD_000368,GT_SAMPLE_000368,grok,Grok_POST_000093,comment,True,1,GT_CONCERN_000254,B1.1_PRIVACY_CONSENT_MECHANISM,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000369,GT_SAMPLE_000369,grok,Grok_POST_000094,post,False,0,,,,,
record_without_concern,RECORD_000370,GT_SAMPLE_000370,grok,Grok_POST_000095,post,False,0,,,,,
record_concern,RECORD_000371,GT_SAMPLE_000371,grok,Grok_POST_000096,post,True,1,GT_CONCERN_000255,A1.1_PRIVACY_INPUT_CONTENT,True,False,
record_concern,RECORD_000372,GT_SAMPLE_000372,grok,Grok_POST_000097,post,True,1,GT_CONCERN_000256,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000373,GT_SAMPLE_000373,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000374,GT_SAMPLE_000374,grok,Grok_POST_000097,comment,False,0,,,,,
record_concern,RECORD_000375,GT_SAMPLE_000375,grok,Grok_POST_000097,comment,True,1,GT_CONCERN_000257,D1.1_PRIVACY_JURISDICTION_LAW,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000376,GT_SAMPLE_000376,grok,Grok_POST_000097,comment,False,0,,,,,
record_concern,RECORD_000377,GT_SAMPLE_000377,grok,Grok_POST_000097,comment,True,1,GT_CONCERN_000258,B1.1_PRIVACY_CONSENT_MECHANISM,True,True,PRIVACY_EXPLICIT_POLICY_DISTRUST
record_without_concern,RECORD_000378,GT_SAMPLE_000378,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000379,GT_SAMPLE_000379,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000380,GT_SAMPLE_000380,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000381,GT_SAMPLE_000381,grok,Grok_POST_000097,comment,False,0,,,,,
record_concern,RECORD_000382,GT_SAMPLE_000382,grok,Grok_POST_000097,comment,True,2,GT_CONCERN_000259,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000382,GT_SAMPLE_000382,grok,Grok_POST_000097,comment,True,2,GT_CONCERN_000260,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000383,GT_SAMPLE_000383,grok,Grok_POST_000097,comment,True,1,GT_CONCERN_000261,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000384,GT_SAMPLE_000384,grok,Grok_POST_000097,comment,True,2,GT_CONCERN_000262,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_concern,RECORD_000384,GT_SAMPLE_000384,grok,Grok_POST_000097,comment,True,2,GT_CONCERN_000263,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,True,False,
record_without_concern,RECORD_000385,GT_SAMPLE_000385,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000386,GT_SAMPLE_000386,grok,Grok_POST_000097,comment,False,0,,,,,
record_concern,RECORD_000387,GT_SAMPLE_000387,grok,Grok_POST_000097,comment,True,1,GT_CONCERN_000264,A3.2_PRIVACY_DELETION_MECHANISM,True,True,PRIVACY_EXPLICIT_POLICY_DISTRUST
record_without_concern,RECORD_000388,GT_SAMPLE_000388,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000389,GT_SAMPLE_000389,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000390,GT_SAMPLE_000390,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000391,GT_SAMPLE_000391,grok,Grok_POST_000097,comment,False,0,,,,,
record_concern,RECORD_000392,GT_SAMPLE_000392,grok,Grok_POST_000097,comment,True,1,GT_CONCERN_000265,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_without_concern,RECORD_000393,GT_SAMPLE_000393,grok,Grok_POST_000097,comment,False,0,,,,,
record_without_concern,RECORD_000394,GT_SAMPLE_000394,grok,Grok_POST_000098,post,False,0,,,,,
record_concern,RECORD_000395,GT_SAMPLE_000395,grok,Grok_POST_000099,post,True,2,GT_CONCERN_000266,B1.3_PRIVACY_TRANSPARENCY_DISCLOSURE,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000395,GT_SAMPLE_000395,grok,Grok_POST_000099,post,True,2,GT_CONCERN_000267,C2.1_PRIVACY_AGENT_AUTONOMOUS_ACTIONS,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000396,GT_SAMPLE_000396,grok,Grok_POST_000099,comment,True,1,GT_CONCERN_000268,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_without_concern,RECORD_000397,GT_SAMPLE_000397,grok,Grok_POST_000099,comment,False,0,,,,,
record_without_concern,RECORD_000398,GT_SAMPLE_000398,grok,Grok_POST_000099,comment,False,0,,,,,
record_concern,RECORD_000399,GT_SAMPLE_000399,grok,Grok_POST_000099,comment,True,1,GT_CONCERN_000269,B1.2_PRIVACY_GRANULAR_CONTROL,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000400,GT_SAMPLE_000400,grok,Grok_POST_000099,comment,False,0,,,,,
record_without_concern,RECORD_000401,GT_SAMPLE_000401,grok,Grok_POST_000099,comment,False,0,,,,,
record_without_concern,RECORD_000402,GT_SAMPLE_000402,grok,Grok_POST_000099,comment,False,0,,,,,
record_concern,RECORD_000403,GT_SAMPLE_000403,grok,Grok_POST_000099,comment,True,2,GT_CONCERN_000270,A2.2_PRIVACY_MODEL_TRAINING,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_concern,RECORD_000403,GT_SAMPLE_000403,grok,Grok_POST_000099,comment,True,2,GT_CONCERN_000271,C1.1_PRIVACY_OUTPUT_RISK,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_without_concern,RECORD_000404,GT_SAMPLE_000404,grok,Grok_POST_000099,comment,False,0,,,,,
record_concern,RECORD_000405,GT_SAMPLE_000405,grok,Grok_POST_000099,comment,True,2,GT_CONCERN_000272,A1.2_PRIVACY_BEHAVIORAL_METADATA,True,False,
record_concern,RECORD_000405,GT_SAMPLE_000405,grok,Grok_POST_000099,comment,True,2,GT_CONCERN_000273,A2.2_PRIVACY_MODEL_TRAINING,True,False,
record_without_concern,RECORD_000406,GT_SAMPLE_000406,grok,Grok_POST_000099,comment,False,0,,,,,
record_without_concern,RECORD_000407,GT_SAMPLE_000407,grok,Grok_POST_000099,comment,False,0,,,,,
record_without_concern,RECORD_000408,GT_SAMPLE_000408,grok,Grok_POST_000100,post,False,0,,,,,
record_concern,RECORD_000409,GT_SAMPLE_000409,grok,Grok_POST_000101,post,True,1,GT_CONCERN_000274,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_POLICY_DETAIL_VAGUE
record_concern,RECORD_000410,GT_SAMPLE_000410,grok,Grok_POST_000101,comment,True,1,GT_CONCERN_000275,A3.1_PRIVACY_RETENTION_DURATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_without_concern,RECORD_000411,GT_SAMPLE_000411,grok,Grok_POST_000101,comment,False,0,,,,,
record_without_concern,RECORD_000412,GT_SAMPLE_000412,grok,Grok_POST_000102,post,False,0,,,,,
record_without_concern,RECORD_000413,GT_SAMPLE_000413,grok,Grok_POST_000102,comment,False,0,,,,,
record_concern,RECORD_000414,GT_SAMPLE_000414,grok,Grok_POST_000102,comment,True,1,GT_CONCERN_000276,A3.2_PRIVACY_DELETION_MECHANISM,True,True,PRIVACY_POLICY_AWARENESS_DEFICIT
record_without_concern,RECORD_000415,GT_SAMPLE_000415,grok,Grok_POST_000102,comment,False,0,,,,,
record_without_concern,RECORD_000416,GT_SAMPLE_000416,grok,Grok_POST_000102,comment,False,0,,,,,
record_concern,RECORD_000417,GT_SAMPLE_000417,grok,Grok_POST_000102,comment,True,1,GT_CONCERN_000277,A3.1_PRIVACY_RETENTION_DURATION,True,False,
record_without_concern,RECORD_000418,GT_SAMPLE_000418,grok,Grok_POST_000102,comment,False,0,,,,,
record_without_concern,RECORD_000419,GT_SAMPLE_000419,grok,Grok_POST_000103,post,False,0,,,,,
record_without_concern,RECORD_000420,GT_SAMPLE_000420,grok,Grok_POST_000104,post,False,0,,,,,
record_concern,RECORD_000421,GT_SAMPLE_000421,grok,Grok_POST_000105,post,True,1,GT_CONCERN_000278,C1.2_PRIVACY_MEMORY_PERSONALIZATION,True,True,PRIVACY_AI_FEATURE_UNADDRESSED
record_concern,RECORD_000422,GT_SAMPLE_000422,grok,Grok_POST_000106,post,True,4,GT_CONCERN_000279,A2.2_PRIVACY_MODEL_TRAINING,True,False,
